frame_id,class_id,instance_id,x0,y0,score0,x1,y1,score1,x2,y2,score2,x3,y3,score3,x4,y4,score4,x5,y5,score5,x6,y6,score6,x7,y7,score7,x8,y8,score8,x9,y9,score9,x10,y10,score10,x11,y11,score11,x12,y12,score12,x13,y13,score13,x14,y14,score14,x15,y15,score15,x16,y16,score16
11,22,1,1554.0,207.0,0.9794922,1506.75,201.375,0.9868164,1524.75,240.75,0.99560547,1516.5,232.5,0.85546875,1431.0,460.5,0.45141602,1615.5,248.625,0.94189453,1611.0,406.5,0.9736328,1566.0,572.25,0.9584961,1412.25,196.875,0.95458984,1299.75,318.0,0.96875,1391.25,441.75,0.9633789,1526.25,475.5,0.46923828,1627.5,522.0,0.73291016,1593.0,624.0,0.77001953,1346.25,449.25,0.6298828,1303.5,489.0,0.8496094,1287.75,607.5,0.8286133
11,22,2,894.75,441.0,0.96533203,855.0,450.75,0.9760742,874.5,476.25,0.9790039,847.5,432.75,0.49951172,750.375,496.5,0.12731934,970.5,418.5,0.19250488,1008.75,496.5,0.13232422,1013.25,523.5,0.12402344,745.5,454.5,0.8300781,744.0,586.5,0.6123047,940.5,586.5,0.44604492,835.5,526.5,0.021697998,896.25,539.25,0.026916504,858.0,579.75,0.019088745,711.0,548.25,0.13964844,747.0,571.5,0.14123535,797.25,616.5,0.06561279
11,22,3,331.125,466.5,0.88427734,312.5625,471.0,0.6591797,318.75,489.0,0.86083984,376.6875,444.0,0.67285156,442.125,504.75,0.09466553,421.125,441.75,0.7495117,457.125,516.0,0.5625,436.5,563.25,0.40307617,340.125,453.75,0.17077637,349.875,526.5,0.21582031,366.75,559.5,0.19946289,468.375,517.5,0.15551758,444.75,510.0,0.103759766,460.125,585.75,0.058135986,406.125,534.0,0.028808594,384.75,524.25,0.03366089,411.75,589.5,0.029647827
11,22,4,1093.5,494.25,0.9589844,1058.25,492.0,0.9614258,1077.75,519.0,0.9765625,1068.0,430.5,0.63916016,1111.5,502.5,0.12335205,1137.0,456.0,0.47436523,1148.25,544.5,0.3244629,1105.5,582.0,0.28344727,983.25,447.75,0.37451172,960.0,546.75,0.19299316,1013.25,597.0,0.21789551,1151.25,544.5,0.056549072,1163.25,564.75,0.045684814,1153.5,602.25,0.03616333,1045.5,546.0,0.02279663,1048.5,572.25,0.017715454,1084.5,600.0,0.021453857
11,22,5,537.375,520.5,0.9472656,514.125,519.0,0.95703125,525.0,546.0,0.9379883,527.25,450.75,0.5839844,534.0,428.25,0.03933716,586.125,459.0,0.6123047,592.125,536.25,0.6333008,559.125,580.5,0.6738281,463.5,450.75,0.52441406,461.25,516.75,0.46020508,501.75,561.0,0.51416016,581.25,482.25,0.026550293,567.375,508.5,0.028442383,566.625,575.25,0.027801514,479.625,476.25,0.031143188,482.25,498.75,0.024276733,504.375,564.75,0.025375366
12,22,1,1549.5,219.0,0.9658203,1512.0,214.5,0.9868164,1525.5,249.75,0.9946289,1554.0,232.125,0.8803711,1500.75,477.75,0.4177246,1650.0,238.5,0.9091797,1635.0,412.5,0.96728516,1576.5,585.0,0.95751953,1419.0,222.75,0.9741211,1354.5,387.0,0.9921875,1308.75,579.0,0.98339844,1618.5,474.0,0.29711914,1654.5,510.0,0.50341797,1614.0,606.75,0.65234375,1403.25,459.0,0.5410156,1357.5,490.5,0.7504883,1325.25,600.75,0.7973633
12,22,2,897.0,441.75,0.9584961,853.5,447.0,0.9819336,876.75,475.5,0.9760742,853.5,457.5,0.49536133,756.0,492.75,0.18115234,967.5,417.75,0.15332031,998.25,503.25,0.057495117,978.75,534.75,0.048675537,748.875,449.25,0.8457031,742.875,583.5,0.5673828,939.0,589.5,0.29418945,849.0,519.0,0.02645874,913.5,544.5,0.025665283,875.25,576.75,0.013023376,706.5,543.75,0.19055176,735.75,573.75,0.16113281,779.25,614.25,0.047790527
12,22,3,339.1875,376.5,0.9633789,308.8125,375.0,0.88720703,318.5625,407.25,0.9814453,355.3125,425.25,0.5708008,500.625,515.25,0.12188721,415.5,396.0,0.7597656,474.0,511.5,0.70751953,459.0,582.75,0.5263672,282.0,415.5,0.22473145,288.75,533.25,0.18103027,332.8125,563.25,0.18591309,527.25,507.0,0.18774414,544.5,505.5,0.22302246,574.125,559.5,0.13696289,438.75,535.5,0.022460938,408.0,546.0,0.0340271,460.875,580.5,0.037109375
12,22,4,1089.75,494.25,0.95751953,1056.0,494.25,0.95410156,1076.25,519.75,0.97509766,1070.25,435.75,0.5776367,1115.25,480.0,0.14086914,1132.5,450.0,0.46069336,1144.5,546.0,0.30664062,1080.75,583.5,0.2631836,995.25,444.0,0.24365234,978.75,549.75,0.107055664,1029.75,595.5,0.13354492,1153.5,519.0,0.062805176,1161.0,543.0,0.05380249,1153.5,585.0,0.040161133,1062.0,519.75,0.02128601,1057.5,550.5,0.016784668,1095.0,582.0,0.019866943
12,22,5,528.75,519.0,0.9589844,505.125,510.0,0.93847656,514.125,537.75,0.94140625,534.0,476.25,0.46899414,570.375,467.25,0.03845215,583.5,474.75,0.55078125,579.75,554.25,0.45776367,531.375,592.5,0.45776367,480.0,455.25,0.14868164,482.625,519.0,0.093688965,510.375,558.75,0.13586426,594.0,514.5,0.03149414,567.0,522.0,0.03390503,554.625,585.0,0.033966064,498.0,496.5,0.009162903,496.125,505.5,0.0076942444,511.875,567.75,0.009231567
13,22,1,1558.5,234.375,0.9682617,1514.25,229.5,0.9902344,1533.75,266.25,0.9946289,1567.5,217.5,0.85791016,1508.25,460.5,0.42822266,1659.0,240.75,0.8354492,1639.5,417.0,0.9169922,1569.0,577.5,0.9067383,1426.5,233.25,0.9638672,1380.0,411.0,0.98779297,1346.25,610.5,0.9692383,1624.5,474.0,0.33618164,1656.0,522.0,0.5673828,1629.0,618.75,0.6743164,1398.0,459.0,0.61816406,1351.5,501.0,0.79589844,1320.0,612.0,0.80615234
13,22,2,894.75,440.25,0.95703125,852.75,446.25,0.97998047,876.75,473.25,0.9746094,849.0,438.0,0.49804688,759.0,498.0,0.15148926,963.0,408.75,0.18371582,998.25,493.5,0.0758667,983.25,511.5,0.0703125,742.5,447.0,0.8574219,734.25,585.0,0.60058594,945.0,583.5,0.36132812,843.0,516.0,0.026351929,912.75,533.25,0.028167725,876.0,575.25,0.015075684,708.375,544.5,0.16210938,741.0,565.5,0.15246582,789.0,612.0,0.051940918
13,22,3,339.375,309.375,0.96533203,300.1875,301.125,0.98046875,315.75,335.625,0.9838867,294.0,331.125,0.5625,302.25,474.0,0.038391113,406.125,351.75,0.4638672,417.375,481.5,0.2944336,345.1875,523.5,0.17248535,188.25,299.25,0.78027344,138.5625,408.75,0.53271484,240.0,429.75,0.40307617,363.75,510.0,0.012825012,411.75,484.5,0.012825012,376.6875,520.5,0.008094788,225.9375,487.5,0.018981934,228.0,465.0,0.021621704,279.0,504.0,0.015838623
13,22,4,1081.5,499.5,0.95654297,1047.75,498.0,0.9506836,1068.0,524.25,0.97509766,1068.75,436.5,0.64160156,1125.0,487.5,0.1619873,1126.5,452.25,0.5439453,1139.25,545.25,0.3701172,1070.25,570.0,0.31274414,993.0,446.25,0.25634766,966.0,549.0,0.1217041,987.0,594.0,0.1484375,1159.5,525.75,0.083862305,1161.75,552.75,0.06878662,1157.25,594.75,0.04977417,1069.5,525.0,0.023422241,1061.25,558.75,0.017715454,1094.25,588.75,0.021697998
13,22,5,520.125,511.5,0.95214844,483.375,510.75,0.94433594,500.25,537.75,0.97509766,485.25,432.75,0.65283203,501.75,496.5,0.08081055,576.375,463.5,0.38208008,580.5,577.5,0.38208008,538.125,627.75,0.35888672,418.5,454.5,0.33325195,422.25,574.5,0.2680664,480.375,615.0,0.31079102,573.0,524.25,0.032958984,589.875,554.25,0.035827637,588.375,600.0,0.03677368,454.5,520.5,0.02079773,462.75,564.75,0.023330688,497.25,608.25,0.03253174
14,22,1,1555.5,246.0,0.9736328,1512.0,240.75,0.9873047,1531.5,277.5,0.99316406,1564.5,208.5,0.8149414,1497.75,461.25,0.5493164,1653.0,236.25,0.7841797,1638.0,423.75,0.8535156,1561.5,584.25,0.80371094,1425.75,241.125,0.8925781,1393.5,437.25,0.9423828,1398.75,624.75,0.86035156,1617.0,480.0,0.44091797,1651.5,540.0,0.6484375,1626.0,634.5,0.65771484,1389.75,468.0,0.66259766,1332.0,524.25,0.80615234,1296.0,630.0,0.75146484
14,22,2,895.5,441.0,0.9536133,852.0,446.25,0.9785156,876.75,473.25,0.97021484,855.0,446.25,0.47851562,756.375,492.0,0.17553711,966.75,411.0,0.16711426,1001.25,486.0,0.06756592,988.5,497.25,0.06304932,742.5,450.75,0.84472656,738.75,586.5,0.59033203,951.75,590.25,0.34521484,842.25,516.0,0.028213501,909.0,542.25,0.029144287,875.25,582.0,0.015670776,707.25,545.25,0.17956543,740.625,574.5,0.16430664,785.25,618.75,0.0546875
14,22,3,307.125,273.0,0.95751953,270.375,270.375,0.9838867,289.3125,301.875,0.9868164,249.75,315.375,0.6064453,241.6875,370.5,0.030731201,358.125,319.125,0.52978516,359.625,428.25,0.3930664,297.1875,476.25,0.22131348,167.4375,284.25,0.82421875,128.90625,385.5,0.6484375,213.5625,430.5,0.43652344,316.875,426.0,0.017105103,373.125,464.25,0.01777649,351.75,498.0,0.010093689,169.59375,417.75,0.0259552,183.9375,460.5,0.028335571,226.125,498.0,0.018341064
14,22,4,1065.75,510.75,0.9667969,1030.5,504.0,0.9399414,1045.5,531.75,0.97558594,1070.25,441.0,0.6738281,1134.0,487.5,0.1496582,1127.25,465.75,0.6826172,1122.0,566.25,0.51220703,1030.5,581.25,0.4255371,986.25,442.5,0.1821289,942.0,540.75,0.08331299,963.0,585.0,0.12335205,1165.5,532.5,0.101257324,1167.75,564.0,0.083618164,1155.75,603.0,0.0592041,1070.25,523.5,0.014671326,1062.0,558.75,0.011871338,1092.0,585.75,0.016525269
14,22,5,525.0,514.5,0.96240234,485.625,514.5,0.97265625,502.875,543.75,0.97998047,472.5,442.5,0.62841797,439.5,475.5,0.07019043,588.75,474.0,0.21105957,591.0,588.0,0.15820312,554.25,644.25,0.13171387,391.5,455.25,0.51220703,391.5,574.5,0.32861328,466.875,596.25,0.27734375,526.125,531.75,0.013687134,546.375,568.5,0.011779785,530.25,601.5,0.010734558,388.125,523.5,0.024993896,408.75,573.75,0.021621704,445.875,611.25,0.019943237
